央视频道,#genre#
CCTV-4 中文国际,http://125.46.134.215:8082/hls/4/index.m3u8
CCTV-4 中文国际,http://122.114.131.154:4021/hls/4/index.m3u8
CCTV-5 体育,http://123.14.182.189:8899/hls/5/index.m3u8
CCTV-5 体育,http://123.14.46.0:9003/hls/5/index.m3u8
CCTV-5 体育,http://171.14.84.247:808/hls/5/index.m3u8
CCTV-5 体育,http://112.8.201.35:5001/hls/5/index.m3u8
CCTV-5 体育,http://61.240.150.5:81/hls/5/index.m3u8
CCTV-5 体育,http://125.46.134.215:8082/hls/5/index.m3u8
CCTV-5 体育,http://122.114.131.154:4021/hls/5/index.m3u8
CCTV-5+ 体育赛事,http://123.14.182.189:8899/hls/18/index.m3u8
CCTV-5+ 体育赛事,http://112.8.201.35:5001/hls/16/index.m3u8
CCTV-5+ 体育赛事,http://61.240.150.5:81/hls/18/index.m3u8
CCTV-5+ 体育赛事,http://218.19.109.90:808/hls/31/index.m3u8
CCTV-5+ 体育赛事,http://218.19.109.90:808/hls/31/index.m3u8
CCTV-5+ 体育赛事,http://218.19.109.134:808/hls/31/index.m3u8
CCTV-5+ 体育赛事,http://218.19.109.134:808/hls/31/index.m3u8
CCTV-5+ 体育赛事,http://218.19.109.199:808/hls/31/index.m3u8
CCTV-5+ 体育赛事,http://218.19.109.199:808/hls/31/index.m3u8
CCTV-6 电影,http://123.14.182.189:8899/hls/6/index.m3u8
CCTV-6 电影,http://123.14.46.0:9003/hls/6/index.m3u8
CCTV-6 电影,http://171.14.84.247:808/hls/6/index.m3u8
CCTV-6 电影,http://112.8.201.35:5001/hls/6/index.m3u8
CCTV-6 电影,http://61.240.150.5:81/hls/6/index.m3u8
CCTV-6 电影,http://125.46.134.215:8082/hls/6/index.m3u8
CCTV-6 电影,http://122.114.131.154:4021/hls/6/index.m3u8
CCTV-7 国防军事,http://123.14.182.189:8899/hls/7/index.m3u8
CCTV-7 国防军事,http://112.8.201.35:5001/hls/7/index.m3u8
CCTV-7 国防军事,http://61.240.150.5:81/hls/7/index.m3u8
CCTV-7 国防军事,http://122.114.131.154:4021/hls/7/index.m3u8
CCTV-8 电视剧,http://123.14.182.189:8899/hls/8/index.m3u8
CCTV-8 电视剧,http://123.14.46.0:9003/hls/8/index.m3u8
CCTV-8 电视剧,http://171.14.84.247:808/hls/8/index.m3u8
CCTV-8 电视剧,http://112.8.201.35:5001/hls/8/index.m3u8
CCTV-8 电视剧,http://61.240.150.5:81/hls/8/index.m3u8
CCTV-8 电视剧,http://125.46.134.215:8082/hls/8/index.m3u8
CCTV-8 电视剧,http://122.114.131.154:4021/hls/8/index.m3u8
CCTV-9 纪录,http://123.14.182.189:8899/hls/9/index.m3u8
CCTV-9 纪录,http://123.14.46.0:9003/hls/9/index.m3u8
CCTV-9 纪录,http://171.14.84.247:808/hls/9/index.m3u8
CCTV-9 纪录,http://112.8.201.35:5001/hls/9/index.m3u8
CCTV-9 纪录,http://61.240.150.5:81/hls/9/index.m3u8
CCTV-9 纪录,http://218.19.109.90:808/hls/5/index.m3u8
CCTV-9 纪录,http://218.19.109.134:808/hls/5/index.m3u8
CCTV-9 纪录,http://218.19.109.199:808/hls/5/index.m3u8
CCTV-9 纪录,http://125.46.134.215:8082/hls/9/index.m3u8
CCTV-9 纪录,http://122.114.131.154:4021/hls/9/index.m3u8
CCTV-10 科教,http://123.14.182.189:8899/hls/10/index.m3u8
CCTV-10 科教,http://123.14.46.0:9003/hls/10/index.m3u8
CCTV-10 科教,http://171.14.84.247:808/hls/10/index.m3u8
CCTV-10 科教,http://112.8.201.35:5001/hls/10/index.m3u8
CCTV-10 科教,http://61.240.150.5:81/hls/10/index.m3u8
CCTV-10 科教,http://125.46.134.215:8082/hls/10/index.m3u8
CCTV-10 科教,http://122.114.131.154:4021/hls/10/index.m3u8
CCTV-11 戏曲,http://123.14.182.189:8899/hls/11/index.m3u8
CCTV-11 戏曲,http://123.14.46.0:9003/hls/11/index.m3u8
CCTV-11 戏曲,http://171.14.84.247:808/hls/11/index.m3u8
CCTV-11 戏曲,http://112.8.201.35:5001/hls/11/index.m3u8
CCTV-11 戏曲,http://61.240.150.5:81/hls/11/index.m3u8
CCTV-11 戏曲,http://125.46.134.215:8082/hls/11/index.m3u8
CCTV-11 戏曲,http://122.114.131.154:4021/hls/11/index.m3u8
CCTV-12 社会与法,http://123.14.182.189:8899/hls/12/index.m3u8
CCTV-12 社会与法,http://123.14.46.0:9003/hls/12/index.m3u8
CCTV-12 社会与法,http://171.14.84.247:808/hls/12/index.m3u8
CCTV-12 社会与法,http://112.8.201.35:5001/hls/12/index.m3u8
CCTV-12 社会与法,http://61.240.150.5:81/hls/12/index.m3u8
CCTV-12 社会与法,http://125.46.134.215:8082/hls/12/index.m3u8
CCTV-12 社会与法,http://122.114.131.154:4021/hls/12/index.m3u8
CCTV-13 新闻,http://123.14.182.189:8899/hls/13/index.m3u8
CCTV-13 新闻,http://123.14.46.0:9003/hls/13/index.m3u8
CCTV-13 新闻,http://171.14.84.247:808/hls/13/index.m3u8
CCTV-13 新闻,http://112.8.201.35:5001/hls/13/index.m3u8
CCTV-13 新闻,http://61.240.150.5:81/hls/13/index.m3u8
CCTV-13 新闻,http://122.114.131.154:4021/hls/13/index.m3u8
CCTV-14 少儿,http://123.14.182.189:8899/hls/14/index.m3u8
CCTV-14 少儿,http://123.14.46.0:9003/hls/14/index.m3u8
CCTV-14 少儿,http://171.14.84.247:808/hls/14/index.m3u8
CCTV-14 少儿,http://112.8.201.35:5001/hls/14/index.m3u8
CCTV-14 少儿,http://61.240.150.5:81/hls/14/index.m3u8
CCTV-14 少儿,http://125.46.134.215:8082/hls/14/index.m3u8
CCTV-14 少儿,http://122.114.131.154:4021/hls/14/index.m3u8
CCTV-15 音乐,http://123.14.182.189:8899/hls/15/index.m3u8
CCTV-15 音乐,http://123.14.46.0:9003/hls/15/index.m3u8
CCTV-15 音乐,http://171.14.84.247:808/hls/15/index.m3u8
CCTV-15 音乐,http://112.8.201.35:5001/hls/15/index.m3u8
CCTV-15 音乐,http://61.240.150.5:81/hls/15/index.m3u8
CCTV-15 音乐,http://122.114.131.154:4021/hls/15/index.m3u8
CCTV-17 农业农村,http://123.14.182.189:8899/hls/17/index.m3u8
CCTV-17 农业农村,http://171.14.84.247:808/hls/7/index.m3u8
CCTV-17 农业农村,http://122.114.131.154:4021/hls/17/index.m3u8
CCTV-NEWS,http://125.46.134.215:8082/hls/17/index.m3u8
CCTV-音乐,http://125.46.134.215:8082/hls/16/index.m3u8
CCTV第一剧场,http://122.114.131.154:4021/hls/64/index.m3u8
CGTN,http://123.14.182.189:8899/hls/16/index.m3u8
CGTN,http://122.114.131.154:4021/hls/16/index.m3u8
卫视频道,#genre#

东南卫视,http://123.14.182.189:8899/hls/55/index.m3u8
东南卫视,http://123.14.46.0:9003/hls/47/index.m3u8
东南卫视,http://171.14.84.247:808/hls/47/index.m3u8
东南卫视,http://112.8.201.35:5001/hls/31/index.m3u8
东南卫视,http://61.240.150.5:81/hls/34/index.m3u8
东南卫视,http://122.114.131.154:4021/hls/33/index.m3u8
东方卫视,http://123.14.182.189:8899/hls/34/index.m3u8
东方卫视,http://123.14.46.0:9003/hls/26/index.m3u8
东方卫视,http://171.14.84.247:808/hls/26/index.m3u8
东方卫视,http://112.8.201.35:5001/hls/27/index.m3u8
东方卫视,http://61.240.150.5:81/hls/32/index.m3u8
东方卫视,http://125.46.134.215:8082/hls/39/index.m3u8
东方卫视,http://122.114.131.154:4021/hls/46/index.m3u8
云南卫视,http://123.14.182.189:8899/hls/51/index.m3u8
云南卫视,http://123.14.46.0:9003/hls/43/index.m3u8
云南卫视,http://61.240.150.5:81/hls/47/index.m3u8
云南卫视,http://125.46.134.215:8082/hls/45/index.m3u8
云南卫视,http://122.114.131.154:4021/hls/38/index.m3u8
兵团卫视,http://61.240.150.5:81/hls/65/index.m3u8
内蒙古卫视,http://123.14.182.189:8899/hls/56/index.m3u8
内蒙古卫视,http://123.14.46.0:9003/hls/48/index.m3u8
内蒙古卫视,http://171.14.84.247:808/hls/48/index.m3u8
内蒙古卫视,http://61.240.150.5:81/hls/39/index.m3u8
内蒙古卫视,http://122.114.131.154:4021/hls/53/index.m3u8
北京卫视,http://123.14.182.189:8899/hls/36/index.m3u8
北京卫视,http://123.14.46.0:9003/hls/31/index.m3u8
北京卫视,http://61.240.150.5:81/hls/21/index.m3u8
北京卫视,http://218.19.109.90:808/hls/11/index.m3u8
北京卫视,http://218.19.109.134:808/hls/11/index.m3u8
北京卫视,http://218.19.109.199:808/hls/11/index.m3u8
北京卫视,http://125.46.134.215:8082/hls/27/index.m3u8
北京卫视,http://122.114.131.154:4021/hls/34/index.m3u8
吉林卫视,http://123.14.182.189:8899/hls/53/index.m3u8
吉林卫视,http://123.14.46.0:9003/hls/45/index.m3u8
吉林卫视,http://112.8.201.35:5001/hls/44/index.m3u8
吉林卫视,http://61.240.150.5:81/hls/36/index.m3u8
吉林卫视,http://125.46.134.215:8082/hls/43/index.m3u8
吉林卫视,http://122.114.131.154:4021/hls/50/index.m3u8
四川卫视,http://123.14.182.189:8899/hls/48/index.m3u8
四川卫视,http://123.14.46.0:9003/hls/40/index.m3u8
四川卫视,http://112.8.201.35:5001/hls/40/index.m3u8
四川卫视,http://61.240.150.5:81/hls/31/index.m3u8
四川卫视,http://125.46.134.215:8082/hls/32/index.m3u8
四川卫视,http://122.114.131.154:4021/hls/41/index.m3u8
天津卫视,http://123.14.182.189:8899/hls/50/index.m3u8
天津卫视,http://123.14.46.0:9003/hls/42/index.m3u8
天津卫视,http://61.240.150.5:81/hls/22/index.m3u8
天津卫视,http://125.46.134.215:8082/hls/34/index.m3u8
天津卫视,http://122.114.131.154:4021/hls/35/index.m3u8
宁夏卫视,http://123.14.182.189:8899/hls/54/index.m3u8
宁夏卫视,http://123.14.46.0:9003/hls/46/index.m3u8
宁夏卫视,http://61.240.150.5:81/hls/41/index.m3u8
宁夏卫视,http://122.114.131.154:4021/hls/56/index.m3u8
安徽卫视,http://123.14.182.189:8899/hls/40/index.m3u8
安徽卫视,http://123.14.46.0:9003/hls/32/index.m3u8
安徽卫视,http://171.14.84.247:808/hls/28/index.m3u8
安徽卫视,http://112.8.201.35:5001/hls/29/index.m3u8
安徽卫视,http://61.240.150.5:81/hls/29/index.m3u8
安徽卫视,http://125.46.134.215:8082/hls/31/index.m3u8
安徽卫视,http://122.114.131.154:4021/hls/32/index.m3u8
山东卫视,http://123.14.182.189:8899/hls/39/index.m3u8
山东卫视,http://123.14.46.0:9003/hls/30/index.m3u8
山东卫视,http://112.8.201.35:5001/hls/17/index.m3u8
山东卫视,http://61.240.150.5:81/hls/24/index.m3u8
山东卫视,http://218.19.109.90:808/hls/15/index.m3u8
山东卫视,http://218.19.109.134:808/hls/15/index.m3u8
山东卫视,http://218.19.109.199:808/hls/15/index.m3u8
山东卫视,http://125.46.134.215:8082/hls/30/index.m3u8
山东卫视,http://122.114.131.154:4021/hls/37/index.m3u8
山西卫视,http://123.14.182.189:8899/hls/58/index.m3u8
山西卫视,http://123.14.46.0:9003/hls/49/index.m3u8
山西卫视,http://171.14.84.247:808/hls/49/index.m3u8
山西卫视,http://112.8.201.35:5001/hls/41/index.m3u8
山西卫视,http://61.240.150.5:81/hls/38/index.m3u8
山西卫视,http://125.46.134.215:8082/hls/35/index.m3u8
山西卫视,http://122.114.131.154:4021/hls/52/index.m3u8
广东卫视,http://123.14.182.189:8899/hls/37/index.m3u8
广东卫视,http://123.14.46.0:9003/hls/28/index.m3u8
广东卫视,http://112.8.201.35:5001/hls/34/index.m3u8
广东卫视,http://61.240.150.5:81/hls/25/index.m3u8
广东卫视,http://125.46.134.215:8082/hls/38/index.m3u8
广东卫视,http://122.114.131.154:4021/hls/48/index.m3u8
广西卫视,http://123.14.182.189:8899/hls/57/index.m3u8
广西卫视,http://123.14.46.0:9003/hls/52/index.m3u8
广西卫视,http://112.8.201.35:5001/hls/43/index.m3u8
广西卫视,http://61.240.150.5:81/hls/35/index.m3u8
广西卫视,http://122.114.131.154:4021/hls/49/index.m3u8
新疆卫视,http://123.14.182.189:8899/hls/68/index.m3u8
新疆卫视,http://123.14.46.0:9003/hls/56/index.m3u8
新疆卫视,http://171.14.84.247:808/hls/53/index.m3u8
新疆卫视,http://61.240.150.5:81/hls/43/index.m3u8
新疆卫视,http://122.114.131.154:4021/hls/58/index.m3u8
江苏卫视,http://123.14.182.189:8899/hls/35/index.m3u8
江苏卫视,http://123.14.46.0:9003/hls/27/index.m3u8
江苏卫视,http://171.14.84.247:808/hls/27/index.m3u8
江苏卫视,http://112.8.201.35:5001/hls/28/index.m3u8
江苏卫视,http://61.240.150.5:81/hls/20/index.m3u8
江苏卫视,http://125.46.134.215:8082/hls/37/index.m3u8
江苏卫视,http://122.114.131.154:4021/hls/31/index.m3u8
江西卫视,http://123.14.182.189:8899/hls/45/index.m3u8
江西卫视,http://123.14.46.0:9003/hls/37/index.m3u8
江西卫视,http://112.8.201.35:5001/hls/38/index.m3u8
江西卫视,http://61.240.150.5:81/hls/156/index.m3u8
江西卫视,http://125.46.134.215:8082/hls/46/index.m3u8
江西卫视,http://122.114.131.154:4021/hls/42/index.m3u8
河北卫视,http://123.14.182.189:8899/hls/44/index.m3u8
河北卫视,http://123.14.46.0:9003/hls/36/index.m3u8
河北卫视,http://112.8.201.35:5001/hls/39/index.m3u8
河北卫视,http://61.240.150.5:81/hls/44/index.m3u8
河北卫视,http://125.46.134.215:8082/hls/36/index.m3u8
河北卫视,http://122.114.131.154:4021/hls/18/index.m3u8
河南卫视,http://123.14.182.189:8899/hls/19/index.m3u8
河南卫视,http://123.14.46.0:9003/hls/16/index.m3u8
河南卫视,http://171.14.84.247:808/hls/32/index.m3u8
河南卫视,http://112.8.201.35:5001/hls/42/index.m3u8
河南卫视,http://61.240.150.5:81/hls/48/index.m3u8
河南卫视,http://125.46.134.215:8082/hls/18/index.m3u8
河南卫视,http://122.114.131.154:4021/hls/39/index.m3u8
浙江卫视,http://123.14.182.189:8899/hls/33/index.m3u8
浙江卫视,http://171.14.84.247:808/hls/25/index.m3u8
浙江卫视,http://112.8.201.35:5001/hls/26/index.m3u8
浙江卫视,http://61.240.150.5:81/hls/26/index.m3u8
浙江卫视,http://125.46.134.215:8082/hls/28/index.m3u8
浙江卫视,http://122.114.131.154:4021/hls/30/index.m3u8
海南卫视,http://123.14.182.189:8899/hls/59/index.m3u8
海南卫视,http://122.114.131.154:4021/hls/55/index.m3u8
深圳卫视,http://123.14.182.189:8899/hls/47/index.m3u8
深圳卫视,http://123.14.46.0:9003/hls/39/index.m3u8
深圳卫视,http://112.8.201.35:5001/hls/32/index.m3u8
深圳卫视,http://61.240.150.5:81/hls/23/index.m3u8
深圳卫视,http://125.46.134.215:8082/hls/33/index.m3u8
深圳卫视,http://122.114.131.154:4021/hls/44/index.m3u8
湖北卫视,http://123.14.182.189:8899/hls/49/index.m3u8
湖北卫视,http://123.14.46.0:9003/hls/41/index.m3u8
湖北卫视,http://112.8.201.35:5001/hls/33/index.m3u8
湖北卫视,http://61.240.150.5:81/hls/30/index.m3u8
湖北卫视,http://218.19.109.90:808/hls/14/index.m3u8
湖北卫视,http://218.19.109.134:808/hls/14/index.m3u8
湖北卫视,http://218.19.109.199:808/hls/14/index.m3u8
湖北卫视,http://125.46.134.215:8082/hls/40/index.m3u8
湖北卫视,http://122.114.131.154:4021/hls/45/index.m3u8
湖南卫视,http://123.14.182.189:8899/hls/46/index.m3u8
湖南卫视,http://123.14.46.0:9003/hls/38/index.m3u8
湖南卫视,http://171.14.84.247:808/hls/59/index.m3u8
湖南卫视,http://112.8.201.35:5001/hls/25/index.m3u8
湖南卫视,http://61.240.150.5:81/hls/19/index.m3u8
湖南卫视,http://125.46.134.215:8082/hls/29/index.m3u8
湖南卫视,http://122.114.131.154:4021/hls/29/index.m3u8
甘肃卫视,http://123.14.182.189:8899/hls/60/index.m3u8
甘肃卫视,http://123.14.46.0:9003/hls/53/index.m3u8
甘肃卫视,http://122.114.131.154:4021/hls/59/index.m3u8
西藏卫视,http://123.14.182.189:8899/hls/65/index.m3u8
西藏卫视,http://123.14.46.0:9003/hls/50/index.m3u8
西藏卫视,http://171.14.84.247:808/hls/54/index.m3u8
西藏卫视,http://61.240.150.5:81/hls/42/index.m3u8
西藏卫视,http://122.114.131.154:4021/hls/57/index.m3u8
贵州卫视,http://123.14.182.189:8899/hls/43/index.m3u8
贵州卫视,http://123.14.46.0:9003/hls/35/index.m3u8
贵州卫视,http://112.8.201.35:5001/hls/37/index.m3u8
贵州卫视,http://61.240.150.5:81/hls/49/index.m3u8
贵州卫视,http://122.114.131.154:4021/hls/43/index.m3u8
辽宁卫视,http://123.14.182.189:8899/hls/41/index.m3u8
辽宁卫视,http://123.14.46.0:9003/hls/33/index.m3u8
辽宁卫视,http://112.8.201.35:5001/hls/30/index.m3u8
辽宁卫视,http://61.240.150.5:81/hls/28/index.m3u8
辽宁卫视,http://125.46.134.215:8082/hls/42/index.m3u8
辽宁卫视,http://122.114.131.154:4021/hls/36/index.m3u8
重庆卫视,http://123.14.182.189:8899/hls/52/index.m3u8
重庆卫视,http://123.14.46.0:9003/hls/44/index.m3u8
重庆卫视,http://112.8.201.35:5001/hls/36/index.m3u8
重庆卫视,http://61.240.150.5:81/hls/33/index.m3u8
重庆卫视,http://122.114.131.154:4021/hls/47/index.m3u8
陕西卫视,http://123.14.182.189:8899/hls/42/index.m3u8
陕西卫视,http://123.14.46.0:9003/hls/34/index.m3u8
陕西卫视,http://112.8.201.35:5001/hls/45/index.m3u8
陕西卫视,http://61.240.150.5:81/hls/37/index.m3u8
陕西卫视,http://125.46.134.215:8082/hls/48/index.m3u8
陕西卫视,http://122.114.131.154:4021/hls/51/index.m3u8
青海卫视,http://123.14.182.189:8899/hls/61/index.m3u8
青海卫视,http://123.14.46.0:9003/hls/54/index.m3u8
青海卫视,http://171.14.84.247:808/hls/50/index.m3u8
青海卫视,http://61.240.150.5:81/hls/40/index.m3u8
青海卫视,http://122.114.131.154:4021/hls/54/index.m3u8
黑龙江卫视,http://123.14.182.189:8899/hls/38/index.m3u8
黑龙江卫视,http://123.14.46.0:9003/hls/29/index.m3u8
黑龙江卫视,http://112.8.201.35:5001/hls/35/index.m3u8
黑龙江卫视,http://61.240.150.5:81/hls/27/index.m3u8
黑龙江卫视,http://218.19.109.90:808/hls/16/index.m3u8
黑龙江卫视,http://218.19.109.134:808/hls/16/index.m3u8
黑龙江卫视,http://218.19.109.199:808/hls/16/index.m3u8
黑龙江卫视,http://122.114.131.154:4021/hls/40/index.m3u8
数字频道,#genre#

CHC动作电影,http://61.240.150.5:81/hls/110/index.m3u8
优漫卡通,http://123.14.182.189:8899/hls/66/index.m3u8
卡酷动画,http://123.14.182.189:8899/hls/63/index.m3u8
卡酷动画,http://122.114.131.154:4021/hls/60/index.m3u8
哈哈炫动,http://123.14.182.189:8899/hls/67/index.m3u8
嘉佳卡通,http://123.14.182.189:8899/hls/64/index.m3u8
嘉佳卡通,http://123.14.46.0:9003/hls/55/index.m3u8
嘉佳卡通,http://171.14.84.247:808/hls/52/index.m3u8
国学频道,http://123.14.182.189:8899/hls/32/index.m3u8
文物宝库,http://123.14.46.0:9003/hls/59/index.m3u8
文物宝库,http://171.14.84.247:808/hls/58/index.m3u8
梨园频道,http://123.14.182.189:8899/hls/30/index.m3u8
梨园频道,http://123.14.46.0:9003/hls/24/index.m3u8
梨园频道,http://61.240.150.5:81/hls/70/index.m3u8
武术世界,http://123.14.182.189:8899/hls/31/index.m3u8
武术世界,http://171.14.84.247:808/hls/23/index.m3u8
纪实人文,http://122.114.131.154:4021/hls/63/index.m3u8
金鹰卡通,http://123.14.182.189:8899/hls/62/index.m3u8
金鹰卡通,http://123.14.46.0:9003/hls/60/index.m3u8
金鹰卡通,http://171.14.84.247:808/hls/51/index.m3u8
金鹰卡通,http://122.114.131.154:4021/hls/61/index.m3u8
河南,#genre#

河南都市频道,http://125.46.134.215:8082/hls/19/index.m3u8
地方频道,#genre#

山东体育,http://112.8.201.35:5001/hls/21/index.m3u8
山东农科,http://112.8.201.35:5001/hls/23/index.m3u8
山东少儿,http://112.8.201.35:5001/hls/24/index.m3u8
山东教育,http://122.114.131.154:4021/hls/62/index.m3u8
山东新闻,http://112.8.201.35:5001/hls/22/index.m3u8
山东生活,http://112.8.201.35:5001/hls/20/index.m3u8
山东综艺,http://112.8.201.35:5001/hls/19/index.m3u8
河南国际,http://123.14.182.189:8899/hls/29/index.m3u8
移动戏曲,http://123.14.182.189:8899/hls/27/index.m3u8
移动戏曲,http://171.14.84.247:808/hls/57/index.m3u8
其它频道,#genre#

乡村频道,http://123.14.182.189:8899/hls/25/index.m3u8
云南,http://171.14.84.247:808/hls/41/index.m3u8
公共,http://171.14.84.247:808/hls/21/index.m3u8
公共频道,http://123.14.182.189:8899/hls/26/index.m3u8
公共频道,http://123.14.46.0:9003/hls/22/index.m3u8
公共频道,http://171.14.84.247:808/hls/56/index.m3u8
吉林,http://171.14.84.247:808/hls/43/index.m3u8
周口电视台1,http://123.14.46.0:9003/hls/51/index.m3u8
四川,http://171.14.84.247:808/hls/38/index.m3u8
天津,http://171.14.84.247:808/hls/40/index.m3u8
宁夏,http://171.14.84.247:808/hls/44/index.m3u8
山东,http://171.14.84.247:808/hls/31/index.m3u8
广东,http://171.14.84.247:808/hls/29/index.m3u8
广西,http://171.14.84.247:808/hls/45/index.m3u8
廊坊公共,http://61.240.150.5:81/hls/68/index.m3u8
文宝频道,http://123.14.182.189:8899/hls/21/index.m3u8
新农村,http://171.14.84.247:808/hls/22/index.m3u8
新农村频道,http://123.14.46.0:9003/hls/23/index.m3u8
新闻,http://171.14.84.247:808/hls/20/index.m3u8
新闻综合,http://171.14.84.247:808/hls/55/index.m3u8
新闻频道,http://123.14.182.189:8899/hls/24/index.m3u8
新闻频道,http://123.14.46.0:9003/hls/21/index.m3u8
梨园,http://112.8.201.35:5001/hls/46/index.m3u8
梨园春,http://171.14.84.247:808/hls/24/index.m3u8
民生,http://171.14.84.247:808/hls/17/index.m3u8
民生频道,http://123.14.46.0:9003/hls/18/index.m3u8
江西,http://171.14.84.247:808/hls/37/index.m3u8
沧州公共,http://122.114.131.154:4021/hls/27/index.m3u8
沧州影视娱乐,http://122.114.131.154:4021/hls/28/index.m3u8
沧州综合,http://122.114.131.154:4021/hls/26/index.m3u8
河北,http://171.14.84.247:808/hls/36/index.m3u8
河北公共,http://61.240.150.5:81/hls/62/index.m3u8
河北公共,http://122.114.131.154:4021/hls/23/index.m3u8
河北农民,http://61.240.150.5:81/hls/63/index.m3u8
河北农民,http://122.114.131.154:4021/hls/24/index.m3u8
河北少儿,http://61.240.150.5:81/hls/61/index.m3u8
河北少儿,http://122.114.131.154:4021/hls/22/index.m3u8
河北影视,http://61.240.150.5:81/hls/60/index.m3u8
河北影视,http://122.114.131.154:4021/hls/21/index.m3u8
河北杂技,http://122.114.131.154:4021/hls/25/index.m3u8
河北经济,http://61.240.150.5:81/hls/58/index.m3u8
河北经济生活,http://122.114.131.154:4021/hls/19/index.m3u8
河北都市,http://122.114.131.154:4021/hls/20/index.m3u8
河南法制频道,http://125.46.134.215:8082/hls/21/index.m3u8
法制频道,http://123.14.182.189:8899/hls/22/index.m3u8
法治,http://171.14.84.247:808/hls/18/index.m3u8
法治频道,http://123.14.46.0:9003/hls/19/index.m3u8
湖北,http://171.14.84.247:808/hls/39/index.m3u8
甘肃,http://171.14.84.247:808/hls/46/index.m3u8
电视剧,http://171.14.84.247:808/hls/19/index.m3u8
电视剧频,http://123.14.182.189:8899/hls/23/index.m3u8
电视剧频道,http://123.14.46.0:9003/hls/20/index.m3u8
百姓调解,http://123.14.182.189:8899/hls/28/index.m3u8
贵州,http://171.14.84.247:808/hls/35/index.m3u8
辽宁,http://171.14.84.247:808/hls/33/index.m3u8
都市,http://171.14.84.247:808/hls/16/index.m3u8
都市频道,http://123.14.182.189:8899/hls/20/index.m3u8
都市频道,http://123.14.46.0:9003/hls/17/index.m3u8
重庆,http://171.14.84.247:808/hls/42/index.m3u8
陕西,http://171.14.84.247:808/hls/34/index.m3u8
黑龙江,http://171.14.84.247:808/hls/30/index.m3u8
齐鲁,http://112.8.201.35:5001/hls/18/index.m3u8
其它频道,#genre#

1,http://144.0.23.162:8085/hls/1/index.m3u8
1,http://120.224.84.170:8085/hls/1/index.m3u8
10,http://144.0.23.162:8085/hls/10/index.m3u8
10,http://120.224.84.170:8085/hls/10/index.m3u8
11,http://144.0.23.162:8085/hls/11/index.m3u8
11,http://120.224.84.170:8085/hls/11/index.m3u8
12,http://144.0.23.162:8085/hls/12/index.m3u8
12,http://120.224.84.170:8085/hls/12/index.m3u8
13,http://144.0.23.162:8085/hls/13/index.m3u8
13,http://120.224.84.170:8085/hls/13/index.m3u8
14,http://144.0.23.162:8085/hls/14/index.m3u8
14,http://120.224.84.170:8085/hls/14/index.m3u8
15,http://144.0.23.162:8085/hls/15/index.m3u8
15,http://120.224.84.170:8085/hls/15/index.m3u8
16,http://144.0.23.162:8085/hls/16/index.m3u8
16,http://120.224.84.170:8085/hls/16/index.m3u8
17,http://144.0.23.162:8085/hls/17/index.m3u8
17,http://120.224.84.170:8085/hls/17/index.m3u8
